ra,dec,tic_id,sy_dist,sy_disterr,st_lum,st_mass,inclination
140.18233719386,51.26606440631,S251091413,29.16771697998047,0.0213146209716814,0.3818964155872377,1.230776071548462,18.808513369269342
282.06834482627,23.51474783772,S348503219,29.38839340209961,0.0300312042236328,0.3770756255431893,1.177770972251892,35.12987928460218
336.64291713114,-16.74158887618,S12723528,19.4038,0.0491,-0.0180232244576364,1.01,77.87265431485005
273.88526440829,45.2093166678,S416117806,23.27726936340332,0.0075912475585937,0.1488553330343512,0.9551112651824952,75.90832928232712
261.25040946312,67.30670837267,S219880402,12.788932800292969,0.0033349990844744,-0.395067271314631,0.811,23.329413847809725
199.2127154431,17.0171778604,S373765355,10.982542037963867,0.0032482147216787,-0.5196310327589698,0.766017496585846,35.68495970519231
132.63426062093,33.28505558309,S284898141,27.3503532409668,0.0172500610351562,0.3058049585732559,1.135891318321228,11.049125919244322
241.76404116383,-14.07129739309,S410994457,27.578001022338867,0.0205259323120099,0.2924805040094091,1.0250048637390137,36.00877647177354
93.43873150761,-23.86193577107,S124494439,16.69367027282715,0.0056648254394531,-0.1513071255539508,0.9353604316711426,20.92541547431021
75.71015778929,66.82297321127,S468418392,28.08431053161621,0.0142974853515625,0.3326123064409798,1.1645500659942627,25.469029192826365
227.68642913885,-61.42232265393,S454901855,24.016313552856445,0.0125246047973632,0.1732075979182096,0.9888580441474916,22.953375708976132
172.93726921662,14.36450364945,S219030951,23.418588638305664,0.0410079956054687,0.1567442158395266,1.0368564128875732,41.0999752342734
288.8884586929,-24.17935371646,S2288734,27.511274337768555,0.029214859008789,0.2999823019461266,1.111341953277588,33.57017779499345
217.40337125652,41.79591367367,S27525457,23.37310028076172,0.0091409683227556,0.1377000207204116,0.9169352054595948,20.133370225306752
214.77014233254,-59.3790374222,S413356994,11.817743301391602,0.0033483505249032,-0.4677418263658141,0.8,5.340294812821023
126.903269071,45.65298810418,S27304566,21.91861724853516,0.0094842910766601,0.0869781385280128,0.9702581167221068,12.297321364988294
301.8962092406,-55.01601457167,S422044019,24.07931900024414,0.0163202285766601,0.1821679060356412,1.0948588848114014,14.825512906158977
219.24914980451,-12.30529690311,S157940833,26.8814,0.292,0.292862568404282,1.25,67.88391509155781
213.9111892467,-45.00075778118,S242430354,20.889253616333008,0.0194978713989257,0.0431658621938473,1.019512176513672,35.27838598645996
1.56588848963,58.43669860892,S347304641,20.77867889404297,0.0181179046630859,0.0316419001620288,0.9183143973350524,34.14098349191354
105.07514881322,-5.3671606918,S268565917,29.89287376403809,0.0208549499511718,0.3573064557975953,1.129876732826233,58.31475752609145
